,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
A427,4.317918499999998,,3.687762,4.655869999999998,-1.59791,,-1.361741,3.4918709999999997,3.5907690000000003,3.877211,0.247006,3.991337,4.343406,0.615966,2.566924,-2.414758,3.171612,3.0802669999999996,5.189014,4.8873050000000005,2.6977439999999997,4.851573999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.834429,4.774636,-1.069661,3.540892,1.241025,4.638282,3.073436,4.716568,4.959007,4.036543,2.954393,0.365849,1.382204,4.0076730000000005,5.32057,6.698063,1.423613,3.796468,2.0478,4.984756,3.358776,3.8989239999999996,5.6677050000000015,3.956092,5.333265,6.3737330000000005,2.1286009999999997,-0.207625,5.6839699999999995,2.6685790000000003,3.278463,4.580634,3.2976080000000003,4.503755,5.766074,1.6761840000000001,-0.485433,2.949302,2.123059,3.544655,4.899848,-0.742919,5.737521,0.666625,5.814355,3.854108,4.92706,1.954159,1.819479,1.9835189999999998,5.389785,1.700303,-3.126298,6.392563,-0.9028889999999999,3.227173,-0.9852129999999999,4.961691,4.363567,2.165873,-3.267362,5.769132,-2.560259,1.9360220000000001,-1.282589,1.272167,5.129802,5.667543,-2.00714,-3.845421,1.069028,2.52247,2.986113,,5.352342,,,,,,,,,,,,,,,,,,5.3303150000000015,-2.921113,-1.8141169999999998,-3.005307,3.624301,1.054945,3.994196,8.613498
A549,1.9577455,0.9818674999999999,3.0172695,1.9403825,-4.906596,-5.613773,-3.187084,2.298731,1.0290030000000001,0.8945360000000001,-1.9894759999999998,2.800145,2.762734,0.549216,3.776207,-4.062721,3.213013,3.5249870000000003,7.146131,5.9117239999999995,2.565582,3.40405,1.915025,-1.350984,-4.5277449999999995,2.627093,-3.287946,2.0627400000000002,1.1543430000000001,2.942825,0.142594,0.10430199999999999,4.209842,-0.4633140000000001,1.785137,5.214348,0.86315,3.5542279999999997,-4.480956,3.4384870000000003,1.896509,2.361322,3.1123990000000004,3.5012510000000003,-3.5596940000000004,1.876542,-4.828058,2.131678,1.191741,5.075185,2.983572,2.095087,-5.535579,2.023529,0.453093,1.5970790000000001,2.33728,2.09537,-1.233325,5.035627,3.074795,-3.738725,2.638125,2.584444,-0.218018,4.914351,5.301357,1.8968759999999998,-1.5718590000000001,4.49188,4.600281,5.773667,1.8258720000000002,2.6093349999999997,0.910726,3.12042,2.96092,2.3915830000000002,3.7797699999999996,2.1455319999999998,5.79747,6.570424000000001,1.468293,6.537584,-3.818059,-4.453105,-0.23616399999999999,0.40368000000000004,5.731508,4.499147,2.69211,5.0836,1.2408290000000002,0.742541,4.571358999999998,1.934725,-3.916118,3.6592160000000002,3.4043099999999997,-1.1080860000000001,3.162214,1.970109,0.6836409999999999,4.650256,-2.306325,4.138559,3.423863,5.4233139999999995,4.630154,2.06221,2.5055959999999997,-1.676567,2.6030759999999997,3.004921,4.100364,5.428153,-0.654863,3.104602,1.291037,4.61839,3.905824,4.083934999999999,5.954435,4.630658,5.863219,3.548865,-0.249156,4.930803,4.505885,2.165362,4.434121,1.096702,2.818625,3.342423,1.9963099999999998,1.390009,0.620315,-0.50627,4.244605,0.5335300000000001,2.696123,-0.8973450000000001,5.726382,1.61384,2.590718,4.064184,1.993191,0.573525,3.942222,1.132142,4.33983,2.5759830000000004,-3.6490769999999997,6.435242,-0.541402,3.412262,-1.427737,5.06925,2.159245,-0.39388,-3.4095269999999998,5.7312660000000015,-0.108352,2.011441,-2.624711,1.071841,6.276087,3.872269,5.42667,-4.024874,-2.629814,2.552754,2.924499,-4.448041,5.57716,,,,,,,,,,,,,,,,,,5.969273,-3.027596,,,4.473403,-0.121458,,8.422308000000001
A673,3.6680495000000004,1.4398725,2.9937835,3.286371,-4.8691095,-6.1126925000000005,-4.9623370000000016,4.256044999999999,2.068806,1.594148,0.49341499999999994,4.6345730000000005,2.579876,3.549507,3.4241379999999997,-3.5304800000000003,1.7668849999999998,3.6003239999999996,5.161027,4.167692,-0.395048,3.397068,4.641923,-1.6507009999999998,-2.435054,3.4233559999999996,1.321861,2.233636,1.0388190000000002,-0.08593300000000001,1.249876,-0.486324,1.831549,2.803811,2.2160580000000003,3.699445,1.213627,3.340645,-5.268013,0.856626,3.659382,2.393712,3.681138,3.18313,-4.652336,1.5312729999999999,-5.2585239999999995,1.570353,1.180635,3.8779519999999996,3.3168339999999996,2.3029439999999997,-5.925587999999999,1.5651979999999999,0.409954,0.41706000000000004,3.098219,1.044241,-1.4600229999999998,3.976754,2.741039,-2.824857,1.30453,3.242263,0.525867,4.669854,3.1831169999999998,2.095271,-2.419883,4.76307,3.7986470000000003,4.373946,0.89895,2.884173,0.8386379999999999,-0.062981,3.178083,3.25832,2.399489,1.173842,3.9719910000000014,4.606741,3.006812,4.827473,-4.7111529999999995,-6.0439300000000005,-1.872448,-0.5266,3.811039,2.704866,-1.422785,4.804032,1.16004,2.590178,4.614845,2.933398,-3.9653980000000004,2.420913,2.472386,-0.287314,2.460314,2.086288,0.678384,4.194637999999999,-1.482165,1.201675,3.5589419999999996,4.2903459999999995,4.143966000000002,3.156961,2.6132169999999997,-1.7690569999999999,1.67038,2.128143,3.888535,3.9433279999999997,-2.599887,3.4158510000000004,2.152956,4.341844,4.54795,3.899606,4.803828,3.001863,4.880337,2.661317,2.83002,2.884228,4.8651279999999995,2.87772,4.252145,1.7771860000000002,3.7678059999999998,3.50421,2.4212569999999998,0.5440149999999999,1.013831,1.130846,2.9992650000000003,4.626707,3.325586,-1.8073709999999998,4.8764199999999995,1.476304,1.897313,4.859668,2.123312,3.9262040000000002,2.434809,2.757587,4.032654,2.58092,-3.6271430000000002,5.0631129999999995,-0.147037,2.335958,-1.48528,4.701581,2.924613,1.813078,-3.776673,5.095864,0.057611,1.410004,-1.193282,1.275927,4.920042,4.309119,3.9710669999999997,-5.452794,-4.955103,3.1699330000000003,1.619006,-6.3225489999999995,,,,,,,,,,,,,,,,,,,6.3516900000000005,-1.9546130000000002,0.899683,2.379434,3.157929,1.696274,4.574045,7.562722999999999
ACHN,3.603139,1.437204,4.122629,3.5263985,-4.588685,-2.328633,-4.133948999999999,3.282776,0.11495699999999999,2.06514,0.639093,1.684407,5.0028809999999995,2.6652270000000002,4.4367339999999995,-2.1665360000000002,3.3659559999999997,4.498339,6.3111,5.562519,1.813653,2.417471,1.67789,-1.723654,-1.207328,2.593277,0.006529999999999999,0.9809700000000001,-2.022926,2.401655,0.838892,-2.385638,4.911894,-1.53844,0.76056,2.647461,1.608132,2.92235,-0.37483299999999997,4.123876,2.1863200000000003,2.660864,4.1896889999999996,3.567415,-4.735991,2.3010349999999997,-5.135368,-0.433805,0.15623900000000002,4.498958999999998,3.591913,0.047377999999999997,-4.08009,0.8813989999999999,1.043212,2.625223,1.9960349999999998,4.788767,-1.3288010000000001,4.552907,4.416430999999998,-2.5971319999999998,3.845661,0.716788,-0.027841,5.3819360000000005,4.7346449999999995,1.4128290000000001,-2.60754,5.187591,3.678552,5.1254870000000015,0.13968699999999998,3.009786,2.042671,3.6903230000000002,4.4596290000000005,2.792732,3.670094,2.703017,5.26524,4.357341,4.961563,5.540252,-1.7768099999999998,-3.0401759999999998,-0.08469299999999999,0.379589,4.127895,0.504685,2.229469,4.079368,1.9151529999999999,2.588991,3.849689,4.535762,-3.153357,5.228025,3.3337449999999995,-0.372936,3.542277,3.176719,2.0826599999999997,5.370439,-1.078373,5.5116580000000015,4.162184,4.8688410000000015,5.021733,2.4800009999999997,2.702921,-0.72454,2.1419759999999997,3.500136,4.792934,6.699381,-1.030448,4.295395,1.851015,4.7286800000000015,4.865065,4.9934389999999995,5.934496,4.363894999999999,5.697382,4.589757,1.562717,6.992964999999999,5.318548000000002,2.477059,5.5795650000000006,2.043889,3.807468,3.689811,2.551185,2.011355,1.558861,1.446104,4.157615,4.446879,2.866165,-1.181777,5.895295,3.073441,2.829295,5.367015,1.736937,3.3468139999999997,3.6135589999999995,2.719848,5.249173000000001,4.48404,-2.726295,6.4244910000000015,1.4272120000000001,3.618329,-0.409963,6.047636,3.823008,1.3988639999999999,-2.685027,6.048107,1.448452,3.963342,-0.534936,2.156244,6.158157,2.45805,6.161092,-1.669572,-0.597725,2.599434,5.861232,-4.198195,,,,,,,,,,,,,,,,,,,5.262148000000002,-2.752398,0.012043,-1.111125,3.3715425000000003,-2.164852,1.104387,6.954849
AGS,1.85267,-0.24547249999999998,2.3800715,0.689232,-5.9197265,-4.6016365,-3.266368,3.841646,1.377059,-1.418949,-3.1305110000000003,4.136092,0.863382,-2.6541959999999998,3.773191,-4.1680209999999995,3.865407,3.9990940000000004,5.584423999999999,5.56214,1.8609369999999998,4.7354980000000015,1.695516,-2.165499,-4.837723,0.949557,-5.2077870000000015,1.994129,-0.094173,2.384484,-0.22204899999999997,0.024322999999999997,3.4572300000000005,-0.634777,2.199135,2.617469,1.332302,3.251999,-3.849761,2.777182,2.988917,2.262281,2.19509,3.02324,-3.452904,1.7732830000000002,-5.612437,1.7228709999999998,2.468259,4.780453,2.086954,1.8680139999999998,-5.5259089999999995,1.8163779999999998,0.364224,1.9818900000000002,2.827373,1.98568,-0.434439,2.973166,3.7465839999999995,-2.499797,2.207728,2.4723509999999997,0.388986,4.970204,1.463937,1.7314619999999998,-2.761091,4.798058,4.170783,3.2376099999999997,1.463861,1.804557,2.075902,1.059698,3.182575,0.885733,1.743091,-1.1105180000000001,5.0375,4.215589,3.173584,5.913012,-4.985409,-5.3444449999999994,0.792469,0.13937,4.925836,2.89518,3.15611,4.739142,0.912557,-1.512078,3.152314,1.8343180000000001,-4.6386709999999995,3.09298,2.9879919999999998,-0.479968,3.397612,1.1152959999999998,1.279484,3.435149,-1.453663,3.6146589999999996,3.3117739999999998,4.496629,4.209219999999998,3.079556,2.600552,-1.470423,1.434899,2.9044659999999998,2.3786509999999996,5.563132,-0.777529,3.807845,0.9693809999999999,3.9006160000000003,3.2217740000000004,3.953522,4.956334,2.663516,4.566643,2.616319,-0.405287,-0.258344,5.032228,2.0569029999999997,3.675042,1.043906,3.047073,3.0712650000000004,2.4937259999999997,1.029105,0.43965200000000004,1.821879,3.0129479999999997,-0.013363,2.164618,-0.9243959999999999,3.449689,2.5085490000000004,1.630554,4.478141,1.4858770000000001,-0.117317,2.497783,1.321959,3.4977669999999996,3.711593,-4.179046,4.657122,1.443106,0.947264,-1.8113130000000002,3.059006,1.930116,-0.084415,-3.7920339999999997,4.411411,1.09102,0.369874,-0.682664,1.002823,2.513563,4.593886,3.848536,-4.382407,-4.084615,3.059828,,,4.820511,,,,,,,,,,,,,,,,,,,-4.020934499999999,-0.902616,-0.303758,2.320024,-0.648277,3.5414190000000003,8.018677
ALL-PO,3.981014,1.8636715,2.2982315,1.944241,-3.9851650000000003,-5.3977485000000005,-4.704681,1.144715,0.311778,1.25258,-0.5936279999999999,3.12253,2.132552,2.1507259999999997,2.43025,-3.605096,1.8683939999999999,2.253091,3.7347019999999995,3.25041,-0.35746999999999995,2.3828560000000003,2.782496,-1.673591,-4.267442,0.9356690000000001,1.631615,2.229669,-0.6567850000000001,1.202318,0.962568,-1.777408,2.3038830000000003,1.586182,2.5034110000000003,2.733849,-0.42063,4.406575,-5.215472,2.838519,1.15183,-0.305791,1.0008709999999998,1.9368450000000001,,-4.179488,-5.045939,0.8796799999999999,1.4670459999999999,3.751581,3.642811,1.8709669999999998,-3.373714,1.959223,0.140349,-0.23604899999999998,3.3283769999999997,2.131242,-3.030358,2.5981009999999998,3.0353,-1.315949,1.305576,0.8288770000000001,-0.175716,4.5206919999999995,0.5617260000000001,1.6912619999999998,-2.439092,4.500844,2.2745040000000003,2.295631,1.060884,2.352747,-0.014015000000000001,-3.8973370000000003,2.25578,2.600578,2.2565560000000002,-4.364236,4.576671,3.707264,2.816544,3.51116,-5.425768,-6.136222,-2.096984,-1.5827129999999998,3.644372,1.2226700000000001,-0.634684,4.07253,2.1919299999999997,1.96711,3.6068279999999997,2.623598,-1.637937,3.7216099999999996,2.51593,1.177445,0.23256100000000002,-1.184484,-3.0114650000000003,0.7719050000000001,-3.984838,1.14809,2.400562,4.192667,4.236871,1.626873,2.528624,-2.3720779999999997,2.272602,3.372698,2.373336,5.675261,-2.274681,2.13368,1.245615,3.534733,2.570704,3.034408,2.684805,2.9672330000000002,2.905305,2.157389,2.332144,4.552379,4.207535,1.319968,3.6596699999999998,1.02367,2.3435509999999997,2.594414,1.468482,0.33062600000000003,1.060582,2.947216,2.7026830000000004,4.221207,1.921299,-1.9363720000000002,4.234511,1.206351,2.68073,2.677581,0.975815,3.7312589999999997,0.651876,1.080962,2.799785,2.312131,-3.678415,3.2280189999999997,-0.4678060000000001,0.41218999999999995,-0.257415,2.679792,1.64905,0.794794,-2.932934,3.4554480000000005,0.8909469999999999,1.201745,-1.313261,-0.29630700000000004,2.107634,2.2494970000000003,-1.4680000000000002,-4.7187160000000015,-4.562161,1.102028,-3.56964,,4.243994,,,,,,,,,,,,,,,,,,6.433127,-1.7300625000000005,-0.24904600000000002,0.086752,3.2944890000000004,4.324223,-4.965175,5.9824269999999995
ALL-SIL,2.2755145,2.4627835,2.6383405,2.0042075,-4.923621499999999,-5.978899,-4.352754,4.754388,0.903388,2.46033,0.9968610000000001,3.706744,3.146338,3.4347550000000004,3.786814,-3.5811019999999996,2.2450069999999998,2.407209,3.692882,4.642714,0.14963900000000002,3.618412,4.050049,-1.139211,-3.688671,1.700391,1.652327,2.3809270000000002,-0.346197,2.2174259999999997,1.49596,-1.822534,3.402565,-7.022055,2.2413529999999997,2.536924,0.120657,2.767618,-4.568787,1.068977,1.6171200000000001,0.518299,-6.001812999999999,3.550526,-3.590297,-2.929418,-5.599918,0.686708,1.195834,3.7291980000000002,4.199982,1.067764,-0.0966,1.1343450000000002,-0.052671,-0.86255,3.78999,2.7652970000000003,-2.795791,3.322198,1.958277,-0.7810239999999999,0.908277,2.478308,0.610859,4.6046510000000005,-3.002088,1.808184,-2.662259,4.6046510000000005,3.4135459999999997,2.185139,0.669523,2.5118970000000003,0.313723,-2.163393,3.077706,1.391864,1.028248,-2.631158,4.537230999999999,4.6046510000000005,3.026039,4.7669190000000015,-5.056368,-6.727932000000001,-1.067818,-2.173578,4.545819,1.082152,0.476067,4.7546610000000005,1.8061939999999999,2.369914,4.841181,4.519499,-1.553268,4.832919,2.188632,1.9133060000000002,-0.514039,-0.536184,-2.076589,1.1907940000000001,-3.8908150000000004,2.082569,2.689571,4.3010480000000015,4.533099,2.962942,2.161336,-1.857643,1.398013,2.858425,2.914083,4.649869,-3.903596,3.575268,1.691077,4.46539,4.0687489999999995,3.7408330000000003,4.604638,2.904496,4.600798,2.019876,2.597925,5.2889040000000005,4.155922,2.659954,4.408705,2.554194,3.7535879999999997,2.251384,2.705404,1.361272,1.087206,2.71106,4.005729,4.504711,4.590244,-1.770806,4.443096,1.0666719999999998,1.8129680000000001,4.051311,0.830907,2.916303,1.9084720000000002,0.33417399999999997,4.4029620000000005,4.219488,-3.113891,2.00842,-1.5675459999999999,2.148693,-0.9009149999999999,4.604629,3.509148,0.428019,-4.129564,3.8379589999999997,0.528225,0.8431069999999999,-1.445929,0.051674,2.128054,2.088579,3.220603,-3.9921309999999997,-4.565169,2.683227,-2.374485,,4.432315,,,,,,,,,,,,,,,,,,6.006346,-2.6526855,-0.863722,-0.775941,2.8348145,1.553276,1.4765059999999999,5.8947
AM-38,3.7055724999999997,1.152534,3.1674990000000003,3.8246965,-3.9394675,-2.6563005,-4.3934190000000015,4.791742,2.54638,3.747058,-1.7842380000000002,5.088678,4.113645,0.8397889999999999,2.953926,-3.8636160000000004,3.57484,3.77656,4.173172,3.8462699999999996,0.8981030000000001,2.768157,3.567771,-1.581932,-2.724655,3.924327,-2.0747709999999997,3.018251,1.907001,1.7839630000000002,2.041607,0.44477,3.3471889999999997,3.7637709999999998,2.318343,4.137852,0.924811,1.812325,-2.764453,2.617225,3.044512,1.915689,3.662386,3.4652239999999996,-3.506629,3.012381,-5.081569,1.890693,2.142976,5.31789,5.31789,2.192386,-5.34535,2.296884,0.8391129999999999,2.545757,5.1550150000000015,1.9591560000000001,0.5334800000000001,4.911612,5.2892800000000015,-2.521099,2.097582,3.203939,0.43289300000000003,3.820153,3.061434,3.7041209999999998,-1.7955400000000001,5.300827,3.256364,3.089307,1.1329639999999999,3.2036029999999998,2.477705,1.2636459999999998,4.774598999999999,4.553569,2.154516,1.1696389999999999,4.659568,5.308402,3.160237,4.086014,-2.444084,-3.455111,-0.048514999999999996,1.1439709999999998,4.025219,2.856823,1.226248,4.5510150000000005,3.658282,1.65188,5.2682269999999995,3.553404,-3.088197,4.3898459999999995,3.892307,0.577006,1.391766,1.34239,0.927942,5.192588,-1.048931,2.102928,3.907745,4.642831,4.218262999999999,2.795368,3.6358610000000002,-1.1635959999999999,1.258622,2.983688,3.537268,5.082052,-1.144025,3.356491000000001,3.228091,5.314019999999998,4.130325,2.819306,3.3731800000000005,2.401868,3.487053,5.853039,0.9399299999999999,3.851204,5.0897239999999995,5.11599,5.20556,2.459548,2.334388,4.120113,2.339532,2.3061599999999998,0.682431,1.6127209999999998,5.294871,3.063273,2.546922,-0.45210500000000003,3.140346,5.182375,2.513449,2.985171,2.2227360000000003,2.053677,1.174239,2.561691,2.8228020000000003,5.084857,-2.8373369999999998,5.8433230000000025,3.6895330000000004,0.818704,0.47821499999999995,4.64654,2.39318,2.871366,-0.9434440000000001,5.707180999999999,1.866082,2.491727,0.502462,2.197647,5.571416,5.317298,5.401738,-2.860625,-1.114854,3.221463,2.9066919999999996,,3.321596,,,,,,,,,,,,,,,,,,7.074213,-0.13120049999999994,1.451106,1.7493439999999998,3.907107,4.154719,3.7687720000000002,6.5858039999999995
AMO-1,-0.053184500000000016,2.4798865,2.564223,1.2412014999999998,-6.2348545,-6.815935499999998,-3.93655,2.04121,0.957508,0.464661,-1.487277,3.959046,1.3773090000000001,1.555661,1.827534,-5.0065599999999995,1.0590680000000001,2.869423,4.302106,3.64756,0.948318,3.123066,0.6327550000000001,-3.4551589999999996,-5.437188,1.3675680000000001,-1.038174,2.201374,-0.699539,1.4112040000000001,0.164427,-1.479498,4.591119,0.538151,2.132301,3.295465,-0.083754,0.48179700000000003,-5.98149,1.507109,1.3198239999999999,1.637435,1.598378,1.6843029999999999,-4.295717,1.265624,-7.125837,1.109798,0.832801,2.654793,3.4840410000000004,2.471589,-6.1028519999999995,1.788503,-0.752797,-0.26565300000000003,3.120119,0.008275,-0.024248,2.3795900000000003,1.613485,-3.028258,0.731033,2.802032,-0.56802,2.9797279999999997,2.853094,0.661485,-2.934108,3.1506220000000003,1.983195,4.01652,1.727295,2.3450889999999998,-0.37340100000000004,2.36233,,0.789466,1.552897,4.208673,4.591119,3.300733,2.678065,4.2021440000000005,-6.244123,-7.531267999999999,-1.427651,0.663265,4.591119,0.409545,3.955398,3.723846,1.354582,1.254709,3.7034550000000004,0.866403,-5.5822910000000014,1.0841040000000002,1.7944240000000002,-0.85783,0.7742100000000001,0.329953,-3.440204,4.235057,-1.4745489999999999,2.73457,2.521443,3.5373650000000003,4.560327,1.772621,1.111208,-3.066447,2.265263,1.314392,0.958793,3.9549519999999996,-0.866151,1.723443,1.371813,2.441617,2.810429,2.841871,3.74816,2.252558,2.710394,1.9266830000000001,1.365716,3.6899019999999996,4.589339,4.560327,3.79936,-1.322285,1.271319,1.8415419999999998,1.247539,-0.10416199999999999,0.6225689999999999,0.47104399999999996,2.50557,2.6546830000000003,0.994966,-1.375684,3.3650010000000004,1.098908,1.5753110000000001,2.430109,1.74648,2.382711,0.968578,1.433103,3.0943869999999998,0.8706459999999999,-4.425509,5.239187,-1.338637,0.5691930000000001,-2.147424,4.591119,0.080251,-2.7979439999999998,-4.943496,3.9055400000000002,,1.237369,-2.178793,-1.276393,4.560327,3.3260629999999995,-3.041865,-5.498462,-5.250221,1.657909,0.169155,-6.989997,,,,,,,,,,,,,,,,,,,6.10485,-1.7060745000000002,2.590472,3.9716480000000014,2.76528,5.118659,3.235028,6.40336
AN3-CA,4.3753095,3.716564,3.051193,0.7205604999999999,-3.8374875,-4.545083999999999,0.42113,5.806868,2.061601,-0.30336399999999997,1.7560220000000002,2.777848,1.878377,3.147159,3.144113,-2.666688,3.8804489999999996,4.218776,5.663901,5.3941589999999975,5.6525360000000004,3.838282,4.210262,-1.375925,-2.562462,1.2562520000000001,1.957819,3.6199830000000004,0.386696,4.974038,-0.7052470000000001,0.22959000000000002,4.541389,1.353883,3.08639,1.318899,2.565052,4.891001,-4.108963,0.7857430000000001,4.2991779999999995,1.91471,3.246578,4.975018,5.40386,2.366324,-4.427472,1.519083,2.593864,5.415285,1.424194,2.698363,-5.085597,0.8419540000000001,0.387952,3.252136,1.761093,4.7826059999999995,3.7149660000000004,4.047986,4.145743,-2.641969,3.6354,3.59076,-0.8738469999999999,5.218648,5.072689,2.264377,-0.634299,3.7409510000000004,3.828869,5.17865,2.603379,1.161159,2.278107,3.8078160000000003,4.793248999999999,1.2954620000000001,3.1127,0.041306999999999996,4.673095,4.184185,2.862007,5.1619150000000005,-3.108055,-2.22626,0.880128,-0.578066,4.3611260000000005,3.636925,4.930075,4.426382,2.199036,2.69008,5.414658,2.511832,-2.723523,5.35003,4.061917,-0.678244,3.0341099999999996,3.131325,0.307247,6.1078230000000024,-0.10758699999999999,4.705804,3.3447160000000005,4.25509,3.934308,2.0386580000000003,1.981341,-0.095952,2.0860060000000002,3.978264,3.684395,5.211671,2.078841,3.849195,1.851675,4.152205,3.47462,3.2087790000000003,4.637413,3.3923970000000003,3.827231,4.431876,2.003105,1.284878,5.3407290000000005,0.5022439999999999,3.5882059999999996,5.2634739999999995,3.509211,3.8377260000000004,3.957503,1.40838,1.64012,1.025516,4.335825,5.483928,4.870521,1.577056,4.7654,0.6203420000000001,2.913091,3.926333,3.059745,3.978709,1.937345,0.910474,4.967747,4.043008,-3.9835160000000003,5.7820540000000005,0.156149,2.7580400000000003,-1.453279,5.158453,5.3136160000000014,4.6034440000000005,-4.006499,5.311958,0.362229,1.141976,-3.033852,0.309844,4.73304,3.7142589999999998,3.020467,-3.098996,-2.086966,1.986891,1.898987,,4.393773,,,,,,,,,,,,,,,,,,6.656503999999999,-2.3752500000000003,0.961916,0.9268870000000001,3.3865730000000003,3.529474,4.155327,8.097847
ARH-77,1.8831384999999998,1.7456415,2.984729,0.12937549999999992,-5.801618,-6.10353,-4.68342,1.82034,0.797434,-1.500457,-0.346271,4.150382,1.8269790000000001,2.352979,3.380236,-4.146724,3.379522,3.2522130000000002,4.7921879999999994,4.1814540000000004,0.209004,4.068557,3.7920559999999996,-2.4824599999999997,-4.4687,-0.8268620000000001,0.460034,2.0657099999999997,-1.441408,0.012685,-0.991455,-1.7798349999999998,1.809707,-1.169964,2.4369549999999998,3.034563,-0.249856,3.9736,-5.199502,2.883644,1.759035,1.610534,1.3803219999999998,2.1419599999999996,-5.217415,-0.075757,-5.942439,-0.29270100000000004,2.049267,4.429832,1.716838,2.715908,-5.250839,1.7789380000000001,-0.201058,-0.176266,0.593729,2.412318,-1.126619,4.327813,2.048816,-3.6460550000000014,1.832038,2.680278,-0.571661,4.510217,2.724927,1.4086940000000001,-4.111095,4.533366,2.982357,2.238193,0.19497,1.092224,0.91204,-0.308869,3.946153,1.315431,2.224639,-1.0948149999999999,4.611778,2.297544,2.09715,4.514496,-5.73161,-5.984075,-1.681184,0.38204299999999997,3.877071,0.394752,-0.638063,1.043917,1.331977,1.58025,3.791947,3.252669,-6.509055,2.770197,2.376103,-1.429009,2.054497,0.64931,0.179619,4.180144,-2.7187099999999997,1.810007,2.554418,3.5276370000000004,4.1735169999999995,1.842843,2.09322,-2.262208,0.263292,2.775014,2.0643,4.788804,-1.999766,3.106692,1.222538,4.058939,3.1635869999999997,3.679763,4.6346110000000005,3.021386,4.485683,3.086912,1.77535,3.987106,4.5933160000000015,3.094383,4.01051,1.067225,3.1216369999999998,2.3169310000000003,1.2678559999999999,1.145981,-0.169106,-0.040769,4.5983019999999994,4.901816999999999,2.795089,-2.3384169999999997,4.293189,2.216648,2.191888,2.859112,0.35593600000000003,3.660992,1.92681,-0.22853800000000002,3.2779220000000002,4.556575,-3.3921410000000005,5.191996,1.682139,1.721091,-1.452968,4.7469209999999995,1.5394139999999998,-1.345574,-3.5719160000000003,4.656472,0.956167,0.6516770000000001,-2.1398509999999997,0.158613,5.123241999999999,3.785225,3.9367120000000004,-4.470388,-5.689588,3.025322,1.72196,,3.257993,,,,,,,,,,,,,,,,,,5.795883,-2.022405,0.8914860000000001,-0.193237,3.1171830000000003,1.9898639999999999,2.061851,7.660769
